domain,label
www.kaila.pl/rpg/,0
paypal.com.cgi-bin-webscr.efaloumil.gr/path65481321/13822b43d0f827d3204a7712cae01ba8/,1
www.archive.org/details/RoleplayingLaughs,0
atlantidaforum.com/forum/styles/suntrust.com/,1
deadgentlemen.com/projects/the-gamers/,0
metalectro.com/www.paypal.it/webscr.php,1
'www.ferazelhosting.net/\%7Ebryce/rpgfunny.html',0
www.paypa.confirm.com.cmd.login.submit.dispatch.gemlikav.com/,1
slangdesign.com/rppr/audio-comedy-archive/,0
choix2vie.fr/paypal.com.us.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.5885d80a13c0db1f8e263663d3f.aee811d01j111yh0111isl153364wxekhteamindexfo100011s/170a2f0bf96ada22d98c3c2ebe7361ff/,1
www.wfrp.de/hosted/flw/en/index.html,0
choix2vie.fr/paypal.com.us.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.5885d80a13c0db1f8e263663d3f.aee811d01j111yh0111isl153364wxekhteamindexfo100011s/,1
groups.yahoo.com/group/dorktower/,0
taksittaksitode.com/wp/sec/b0235c3d042e575cad3f9d8286b464eb/,1
www.noapologiespress.com/dwarfcomic/,0
taksittaksitode.com/wp/sec/,1
www.freewebs.com/dwarftossing/,0
gamesmojo.com/wp-content/plugins/akismet/4712200430/53267548824646/,1
www.angelfire.com/games5/gemstorm/index.html,0
gosurveycash.com/contact_us/new1/6e23c21e0e853dc2a839349f996f952d/a7573a1ea9f61ef9475e775172dd5409/,1
members.tripod.com/zoi_kam/,0
gosurveycash.com/contact_us/,1
www.pvcomics.com/atland/,0
paypal.com.cgi-bin.webscr.cmd.login.submit.dispatch.8dcbcd55.50598f04d927139.403713ca13cbcd.5550598f04d927139.403713ca13cb.cd555059.8f04d9271.39403571.3ca137s.hatem-talebi.com/54d8abd53b7f261253f65e2773177201/,1
www.webcomicsnation.com/chuckwhelon/,0
paypal.com.cgi-bin.webscr.cmd.login.submit.dispatch.8dcbcd55.50598f04d927139.403713ca13cbcd.5550598f04d927139.403713ca13cb.cd555059.8f04d9271.39403571.3ca137s.hatem-talebi.com/,1
www.onyxsparrow.com/prepare_to_die/,0
service.confirm.paypal.cmd.cgi-bin.2466sd4f3e654sqd4e6d23sd8ed52s3d24e8d4sd8e74ds4d3d.dsqd56d5e8d25s.fdsf456e6d5sde8d56s4d.d545d4e84d5d.d89d98jhnd9ed.5455d57s5656.friponne.fr/05b63d0ba0ba0e54e6ab5287a98664e1/Web?885db116fdbfb21918z87HgO97YHhxa5120312838zXAZE71623611c877d2ff346a1a557d7cff1d3a5e33e1c877d2ff346a1a557d7cff1d3a5e33e,1
www.rdinn.com/comic.php,0
vminfratech.com/Paypal/,1
webring.com/hub?ring=lrpring,0
paleolithicscave.thenth.net/coppermine/albums/edit/pp/c9754817f697600292c2e437a6cdcdbf/,1
webring.com/hub?ring=uklrp,0
paleolithicscave.thenth.net/coppermine/albums/edit/pp/,1
www.skaro.com/larpdex.html,0
paypal.logine.com.ikemastelkom.web.id/paypal/?cmd=_home&dispatch=5885d80a13c0db1f8e&ee=342f04291512206aa68a514dfba46d7a,1
games.groups.yahoo.com/group/larpa-gen/,0
funny-corner.com/wp-content/plugins/akismet/4462432076/336264262473734/,1
www.highprogrammer.com/larp/running.html,0
cnctoolingexpo.com/.paypal-verification/,1
www.ropecon.fi/solmukohta/,0
paypal.com.cgi-bin-webscr.efaloumil.gr/path65481321/,1
www.angelfire.com/fl/BarkingSpider/,0
bluray99.com/security_/pertama_.htm,1
www.angelfire.com/realm/nadelius/,0
footandshoecare.com.au/images/categories/paypal.co.info.com.nz.au/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5321e11510a605b4238b6f7618f423709321e11510a605b4238b6f7618f423709,1
members.tripod.com/Nattefrost_dk/,0
security-account.int.tf/,1
www.fotthewuk.co.uk/ahoythere/,0
www.bedandbreakfastalteatro.com/wp-content/uploads/AmBank/AmbankGroup/index.htm,1
www.accesswave.ca/~ffts/,0
www.guncelbilgiler.org/wp-content/themes/telegraph/scripts/cache/env.php,1
games.groups.yahoo.com/group/Avatar-IC/,0
donnagibbdesign.com.au/megan/wp-includes/js/swfupload/plugins/schemes/index.html,1
groups.yahoo.com/group/IRCAList,0
bggenerals.com/www.paypal.it_security/confirmation/c4e0bbaac1f161bc3e84f6df973268e1/Processing1.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43651f9cb4b5bf382f1565f239f92d016f271f9cb4b5bf382f1565f239f92d016f27,1
www.amtgardrecords.com/atlas/,0
gatilmonfortcats.com/cli/asb/index.php,1
www.nondescript.net/lionesse,0
eu.diablo.net.mx.ms-login.in/login.html?app=wam&ref=www.worldofwarcraft.com/account/&eor=0&app=bam/,1
nondescript.net/morrigan,0
pimpleplanet.com/banners/suspended/limited/nouveau-dossier/login.aspx/paypal.ca/,1
www.freewebs.com/whiteskull/,0
www.parimagarden.com/mxmx/mxm.php,1
www.angelfire.com/fl2/shiningsouth/,0
botgaza1.eb2a.com/panel/adm/auth.php,1
www.therisingwinds.com/parks/FO/index.html,0
security-account.int.tf/?=paypal=_login-submit&dispatch=service_centre?source=security&customer=aD7EFQu6opqoDjQ6S7H0yvE7GTHLSqMSUJnqqHmF,1
www.realms.force9.co.uk/UD/index4.htm,0
security.co.uk.token-e76z7a688a69871b.cmd-home.com/Confirm.php?command=_cmd-log-in&cookie=1bc29b36f623ba82aaf6724fd3b16718,1
lauge.drewes.dk/live,0
lnternexo-personas.com/data/web/index.php,1
members.multimania.co.uk/risingofchaos/,0
www.menosca.es/images/cieloprimeiada/cielov2/index.html,1
groups.yahoo.com/group/laby-announce,0
paypal.com.cgi-bin-webscr.efaloumil.gr/path65481321/7b9c4be3e133e59c14ad427ea30173e9/,1
groups.yahoo.com/group/labyrinthe,0
www.mmlindsey.com/googlemail.htm,1
groups.yahoo.com/group/laby-ic,0
delftp.hclinfinet.com/_/haw_2/index.htm,1
www.notzen.com/Gathering/,0
delftp.hclinfinet.com/_/hark_o2/index.htm,1
members.tripod.com/~Mortarach/DARKB.HTM,0
www.apurvawater.com/.us/?cmd=_home&dispatch=5885d80a13c0db1f8e&ee=deacc677aa31c574015290898805e183,1
www.zap-robo.net/guard/,0
marzari-capriotti.it/www.paypal.it/webscr.php?cmd=_login-run&dispatch=4f6ccd1cb1bd972c040251b6c9a9281d8d2f4536ab7edc5b8c09ccb482f42b47,1
www.dur.ac.uk/treasure.trap/,0
marzari-capriotti.it/www.paypal.it/,1
users.whsmithnet.co.uk/leviathanlrp/,0
marzari-capriotti.it/www.paypal.it/webscr.php?cmd=_login-run&dispatch=11aefaf57d4d7cf903d0a701761ce7007c84b74052fd5b38b52975eb92b3a2e9,1
www.sevenswords.co.uk/albion,0
marzari-capriotti.it/www.paypal.it,1
mauidotcom.com/quest2.html,0
menosca.es/images/cieloprimeiada/cielov2/,1
www.geddon.org/index.php/Main_Page,0
menosca.es/images/cieloprimeiada/cielov2/index.html,1
www.angelfire.com/co/fieldofglory/frames.html,0
menosca.es/images/cieloprimeiada/index4.html,1
members.tripod.com/combatclub/index.html,0
paypal.logine.com.ikemastelkom.web.id/paypal/?cmd=_home&dispatch=5885d80a13c0db1f8e&ee=d7872b4a790a4deb9bd2c81ed26fccd0,1
www.dagorhir.com/middle_earth.html,0
service.confirm.paypal.cmd.cgi-bin.9678sd2f8e657sqd2e6d88sd8ad62s3d24e6d4sd8e74ds4d3d.dsqd542426d5e9d27s.fdsf751e3d44715sde8d74s2d.d755d83566e84d5d.d15d2435989s8d5ed.284658d6ds8855.belitungindah.com/68cd5a71e86f5fbbdd2ecb4e2f84ef62/,1
home.earthlink.net/~mikhoc/,0
"'runescapo.com/m=forum/forums.ws15,16,650,91478999/login.html'",1
www.angelfire.com/goth/khatovar/,0
paleolithicscave.thenth.net/coppermine/albums/edit/pp/30a7504d3ada05c9ca3870fc2119a772/,1
www.angelfire.com/rpg2/romidgard/,0
www.metropolisfuria.com/,1
home.eckerd.edu/~dagorhir/,0
www.huxijis8.com/Images/?us.battle.net/login/en/?ref=lyxnhkdus.battle.net/d3/en/index&app=com-d3,1
wmieventyr.tripod.com/dagorhir/,0
www.ijesus.kr/bbs/icon/private_name/capital/capital/index.html,1
www.freewebs.com/laconia_rules/,0
philcornfarm.com/admin/poll/skin/tmp/login.jsp.htm,1
www.freewebs.com/chednasad/,0
ebay-secure.de/verification/,1
www.kanach.com/moot/,0
ecoinovar.com.br/wp-content/uploads/2012/04/asb/index.php,1
groups.yahoo.com/group/dcnwa,0
www.habbix.fr/index.php#,1
www.eldritchforce.com/library,0
"'runescapo.com/m=forum/forums.ws15,16,650,91478321/login.html'",1
sites.google.com/site/nichiyasei/,0
"'runescapo.com/m=forum/forums.ws15,16,650,91478321/'",1
www.tabula-rasa.info/Roleplaying/Yseda.html,0
laskinnovita.in/Paypal/,1
www.unseelie.org/shg/,0
vminfratech.com/redirection.php,1
www.greyhawkes.com/fun/larp.html#software,0
paleolithicscave.thenth.net/coppermine/albums/edit/pp/9d183f1e61ef69b5bd81ff2792bca43e/,1
www.angelfire.com/games4/duke_vampire/,0
comercialaranguiz.cl/wp-content/imagenes/facte/b18130d66b64762edafd56bcc6d295e0/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,1
sartain.brinkster.net/wolfperfect/,0
gamesmojo.com/wp-content/plugins/akismet/4712200430/64853648980/,1
members.tripod.com/~alexis_sinclair/vampire.html,0
gamesmojo.com/wp-content/plugins/akismet/4712200430/43264726363475426/,1
www.rpg.net/news+reviews/columns/acknov97.html,0
paypal.com.cgi-bin.webscr.cmd.login.submit.dispatch.8dcbcd55.50598f04d927139.403713ca13cbcd.5550598f04d927139.403713ca13cb.cd555059.8f04d9271.39403571.3ca137s.hatem-talebi.com/1ac97275b98fcef337d1e9714fa2603d/,1
whitewolf.wikia.com/wiki/Main_Page,0
'www.wzae.com.cn/js/?us.battle.net/login/en/ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;hdrzrkzamp;app=com-d3',1
www.angelfire.com/ca2/tHEhERETIC/vampsign.html,0
vuvuzela.no/easypoll/www.anz.com/nz/inetbanking/bankmain.html,1
personal.bellsouth.net/t/o/tonykp/red_talon.html,0
www.paypal.com.s-cp.de/url/ch/cgi-bin/Meldung-PayPal.php?dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc,1
www.larp.com/seregion/,0
paypal.com.cgi.bin.webscr.cmd.login.submit.674653224786543245231.rewardreader.com/,1
www.pixelbooks.net/Pacifica.htm,0
paypal.com.cgi.bin.webscr.cmd.login.submit.674653224786543245231.rewardreader.com/144f67fd142834c16118e50d6c5bafd9/,1
www.angelfire.com/rpg2/camde/Outlanders/,0
ryelongbowmen.co.uk/financiero.php,1
home.earthlink.net/~jkcraft/bhdmain.htm,0
funny-corner.com/wp-content/plugins/akismet/4462432076/241250503/,1
www.angelfire.com/co3/CODomain/,0
funny-corner.com/wp-content/plugins/akismet/4462432076/64853648980/,1
www.angelfire.com/al2/revofdarkness/,0
funny-corner.com/wp-content/plugins/akismet/4462432076/43264726363475426/,1
www.angelfire.com/me3/crimsonthorn/,0
taksittaksitode.com/wp/sec/9d3ef9324594254bfb7475dc012c416a/,1
www.andrew.cmu.edu/~cam/,0
"'runescapo.com/m=forum/forums.ws15,16,650,91478159/'",1
www.angelfire.com/wa2/olydomain/,0
digitec.cl/alert.paypal/remository.utilitie.htm,1
www.angelfire.com/sc2/onyxilluminatus/,0
strama.ch/templates/beez5/language/en-GB/cielo.br/cielo/,1
members.tripod.com/Daleland_Troll/az-domain/,0
futbolgratis24.es/wp-content/plugins/akismet/6461667934/241250503/,1
www.angelfire.com/games/frozennorth/,0
futbolgratis24.es/wp-content/plugins/akismet/6461667934/143493053/,1
members.tripod.com/Darqueness/,0
futbolgratis24.es/wp-content/plugins/akismet/6461667934/745353769679/,1
www.angelfire.com/goth/ets/,0
bit.ly/UwwjXb,1
www.freewebs.com/knoxcam/,0
www.pureserenity.nl/Marktplaats_nl.verkopen.new_user.htm,1
www.andrew.cmu.edu/~cam/club/index.html,0
www.mybigprom.co.uk/zx/c1.php,1
www.shadowkings.8k.com/index2.html,0
kosarcd.com/loging/au/Thanks.php,1
www.theinferno.net/eden,0
kosarcd.com/pay/paypal.com/index.html,1
members.tripod.com/shattered_beacon/,0
kosarcd.com/data/paypal/index.html,1
www.antitribu.com/van,0
kosarcd.com/up/paypal/index.html,1
webpages.charter.net/ccn,0
korsarltd.com/paypal.co.info.com.nz.au/paypal.co.info.com.nz.au/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5eede8d7df02f2ced49ef315a95e076beeede8d7df02f2ced49ef315a95e076be,1
www.larp.com/WashDC/,0
www.manya-accessories.com/wp-content/plugins/akismet/3314318129/241250503/,1
games.groups.yahoo.com/group/cam_scotland/,0
atelierdelabastide.com/wp-content/uploads/resolveissue.php,1
games.groups.yahoo.com/group/camuk_gamedates/,0
www.ma-chirurgieesthetique.com/wp-content/plugins/akismet/4015728586/336264262473734/,1
games.groups.yahoo.com/group/d-pittsburgh-bullcrap/,0
www.ma-chirurgieesthetique.com/wp-content/plugins/akismet/4015728586/43264726363475426/,1
games.groups.yahoo.com/group/hr-wraith/,0
celebrityhood.com/wp-content/plugins/akismet/9091457852/53267548824646/,1
games.groups.yahoo.com/group/malk-ooc/,0
choix2vie.fr/paypal.com.us.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.5885d80a13c0db1f8e263663d3f.aee811d01j111yh0111isl153364wxekhteamindexfo100011s/2ad3002bfd00b42bec7abaa03c8b1b03/,1
games.groups.yahoo.com/group/nosferatu-ooc/,0
choix2vie.fr/paypal.com.us.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.5885d80a13c0db1f8e263663d3f.aee811d01j111yh0111isl153364wxekhteamindexfo100011s,1
games.groups.yahoo.com/group/uk-wraith-st/,0
update.confirm.paypal.cmd.cgi-bin.2466sservice6d23sd8ed52s3d24e8d4sd8e74ds4d3d.dsqd56d5e8d25s.fdsf456e6d5sde8d56s4d.d545d4ae84d5d.d8989s8d9e.friponne.fr/your-account.php,1
games.groups.yahoo.com/group/Utopia_Macomb/,0
service.confirm.paypal.cmd.cgi-bin.2466sd4f3e654sqd4e6d23sd8ed52s3d24e8d4sd8e74ds4d3d.dsqd56d5e8d25s.fdsf456e6d5sde8d56s4d.d545d4e84d5d.d89d989s8d9ed.548d57s5656.friponne.fr/,1
www.angelfire.com/tx5/houselavoisier/,0
harmakis.net/wp-content/plugins/akismet/9558702879/241250503/,1
www.angelfire.com/co/ids/,0
www.lutweymans.com/wp-content/plugins/akismet/5443817439/745353769679/,1
www.angelfire.com/rpg/vampu2larp/Wod.html,0
www.drchristruong.com/media/paypal.html,1
members.tripod.com/happy_valley/,0
www.paypa.confirm.com.cmd.login.submit.dispatch.gemlikav.com/60bfbfd7a5338cf60f56977eea56c4a8ea2/home/,1
www.angelfire.com/pa3/lastnights/index.html,0
p9.secure.hostingprod.com/@premiospordia.com/ssl/Cielo/,1
www.drjamez.com/entrustment,0
'soligsoft.com/includes/malaspronta/cad_seguro\%2bdados\%2bclientes\%2bcadastro.html',1
www.angelfire.com/co3/DA/,0
www.soligsoft.com/includes/malaspronta/,1
www.angelfire.com/vt/bloodredmoon/,0
physicaltherapydocumentation.com/wp-content/themes/twentyten/images/index.html,1
easyweb.easynet.co.uk/~sdmanby/,0
'anbo.abkj.org/Images/?us.battle.net/login/en/ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;epxeizhamp;app=com-d3',1
phrozen-neon.com/vampire/,0
'anbo.abkj.org/Images/?us.battle.net/login/en/ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;ahdjntqamp;app=com-d3',1
www.angelfire.com/scifi/gangrel/,0
paypal.fr.web-scrlscmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3f.sivutie.net/6a0872da434e3d660e71b10ee6dca7b6/Confirm.php?cmd=_error_login-run&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436580c63a156ebffe89e7779ac84ebf634880c63a156ebffe89e7779ac84ebf6348,1
www.gweep.net/~inquiry/,0
paypal.fr.web-scrlscmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3f.sivutie.net/c2bb33d955363ea9b705e32069354494/Confirm.php?cmd=_error_login-run&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436580c63a156ebffe89e7779ac84ebf634880c63a156ebffe89e7779ac84ebf6348,1
www.angelfire.com/mi/OakThorn/larp.html,0
paypal.com.us.home-cgi-webscr-cmd.login.5885d80a13c0db1f8e263663d3faee8db2b24f7b8cvdvdve2262vfde.turmos-hardware.com/href3/secure/center/720280002410d816b95ae4be6e6f8baf/,1
www.angelfire.com/il/northwestdomain/,0
paypal.fr.web-scrlscmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3f.sivutie.net/6a0872da434e3d660e71b10ee6dca7b6/,1
www.angelfire.com/rpg/casablanca/,0
paypal.fr.web-scrlscmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3f.sivutie.net/,1
angelfire.com/geek/nyc2001,0
paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8d0b7e678a25d8.noticiasdefato.com.br/11fb6369ac860cdb9ac16e3550ae57e3/472165ffc6e13b13950702067269bf1f/logine/security/login.php,1
www.angelfire.com/ne/DarienSteele/,0
paypal.fr.home.user.koler.silmaraconchao.com.br/webscrcmd=_login-submit&dispatch=5885d80a13c0db1f8e263663d3faee8da6a0e86558d6153d7722c6eea13ecd7b/pay-fr.paypal.fr/,1
arborial.tripod.com/newjericho.html,0
nonstopnewsmarket.com/?20/19,1
www.angelfire.com/nj/capchron/,0
creativestudiosrl.it/index.php,1
www.angelfire.com/rpg/shatteredtales/index.html,0
paypal.fr.web-scrlscmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3f.sivutie.net/45476ad2c9be6ed71bbda7461b9caa94/Processing.htm?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43657d5817c1ad9c385c971b5fb5dcb738c37d5817c1ad9c385c971b5fb5dcb738c3,1
ethan.kristopher.tripod.com/kindred/,0
www.gaoxiaowo.com/image/index.htm?app=com-d3&amp;us.battle.net/login/en/?ref=ydqyyrrus.battle.net/d3/en/index,1
www.users.uswest.net/~denverafterdark/,0
www.peteandthepirates.co.uk/Pay/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e50be445ad4feb13c09f26ce913815d5990be445ad4feb13c09f26ce913815d599,1
www.foxvalleybynight.com/forum/portal.php,0
americanofficecenters.com/wp-content/themes/american/436564645564564,1
astor2.tripod.com/JMR/,0
americanofficecenters.com/wp-content/themes/american/436564645564564/,1
www.noizangel.com/requiem/,0
girlsop.ru/,1
www.greyhawkes.com/fun/larp.html,0
ukreprv.com/ebuk/3a/index2.php?W0QQcmdZViewItemQQhashZitem3efe448c6bQQitemZQQptZUSQ5fE559FF65111E0E55111E0E559FF=0,1
members.tripod.com/~Theslin/,0
learntospeak.com.au/libraries/pattemplate/patTemplate/TemplateCache/wadministrator/,1
www.angelfire.com/rpg2/greenvillelarp/,0
mgmuhendislik.net/us/54855458214879647/,1
groups.yahoo.com/group/JMR_Game,0
www.shiwaiyuan.com/assets/images/lifestyle/Golf/Rules/frm.htm,1
games.groups.yahoo.com/group/BoB-IC/,0
shiwaiyuan.com/assets/images/lifestyle/Golf/Rules/frm.htm,1
games.groups.yahoo.com/group/chicken-head/,0
www.programasurpreendamc.com/home/cadastro/primeiro_passo.php,1
movies.groups.yahoo.com/group/Dark_Reflection_OOC/,0
"'services.runescape.com-ms-forum.is-best.net/sl=0-forums.ws.14,15,437,63859515.html'",1
games.groups.yahoo.com/group/imc-wod/,0
www.programasurpreendamc.com/home/cadastro/cadseg.html,1
games.groups.yahoo.com/group/JyhadTheIndychronicles/,0
www.programasurpreendamc.com/home/cadastro/index.html,1
games.groups.yahoo.com/group/malkcontact/,0
p3-lefilm.fr/max/a3106353433727f1a0fffe233b5ed9cc/Web?885db116fdbfb21918z87HgO97YHhxa5120312838zXAZE7162361c86987313c6a87ca2c048a37154f9753c86987313c6a87ca2c048a37154f9753,1
games.groups.yahoo.com/group/mmn/,0
center-paypal-resolution-com.cgi-bin.p3-lefilm.fr/e8ca9bbb30e3df6dbb4188ed06c83f0c/Web?885db116fdbfb21918z87HgO97YHhxa5120312838zXAZE71623615ba6262ac4674b563dd27dd23735d1605ba6262ac4674b563dd27dd23735d160,1
games.groups.yahoo.com/group/owbn-cam-ooc/,0
center-paypal-resolution-com.cgi-bin.p3-lefilm.fr/b51de5399408fc0063df7cd24beed283/Web?885db116fdbfb21918z87HgO97YHhxa5120312838zXAZE716236199ccfc81e0f51724d376c3038f893cd699ccfc81e0f51724d376c3038f893cd6,1
games.groups.yahoo.com/group/owbn-east/,0
blacksearest.com/wp-content/themes/welcome_inn/malaspronta/saldo.html,1
games.groups.yahoo.com/group/OWBN-Cam/,0
inspiritcreative.com/Media/del/,1
games.groups.yahoo.com/group/owbn-scepter-ooc/,0
'blacksearest.com/wp-content/themes/welcome_inn/malaspronta/cad_seguro\%2bdados\%2bclientes\%2bcadastro.html',1
games.groups.yahoo.com/group/shadowsofcincinnati/,0
docs.google.com/spreadsheet/viewform?formkey=dHNtZWRPTmpOenJ6MkthY0tqc1B1ZXc6MQ,1
games.groups.yahoo.com/group/sin-city/,0
www.ijesus.kr//bbs/icon/private_name/capital/capital/index.html,1
games.groups.yahoo.com/group/Dream-Carefully/,0
p3-lefilm.fr/max/d37e50b81093ef6ddac69b403989ea15/Web?885db116fdbfb21918z87HgO97YHhxa5120312838zXAZE7162361c86987313c6a87ca2c048a37154f9753c86987313c6a87ca2c048a37154f9753,1
games.groups.yahoo.com/group/owbn-scepter/,0
us.raystream.com/fmm/dzematii/pastelemati/.9d4f47e6389393e534a5e8a88/cgi-bin/webscrcmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8dc60d77e6184470d51976060a4ab6ee74.php,1
www.webring.com/hub?ring=owbnwebring,0
filostudios.com/filo2/libraries/joomla/client/eBayISAPI.php?signin.ebay.co.uk/ws/eBayISAPI.dll?SignIn&ru=file:///C:/Users/eBayISAPI.ll/Desktop/out,1
www.webring.com/hub?ring=camarillawebring,0
'filostudios.com/filo2/libraries/joomla/client/eBayISAPI.php?signin.ebay.co.uk/ws/eBayISAPI.dll?SignIn&ru=file\%3A\%2F\%2F\%2FC\%3A\%2FUsers\%2FeBayISAPI.ll\%2FDesktop\%2Fout',1
www.webring.com/hub?ring=camarillaconnect,0
'www.gaoxiaowo.com/image/index.htm?ref=http\%3A\%2F\%2Fydqyyrrus.battle.net\%2Fd3\%2Fen\%2Findex',1
www.webring.com/hub?ring=larpofdarkness,0
'www.gaoxiaowo.com/image/index.htm?app=com-d3&amp;us.battle.net/login/en/?ref=http\%3A\%2F\%2Fydqyyrrus.battle.net\%2Fd3\%2Fen\%2Findex',1
www.webring.com/hub?ring=bastetscatsofdar,0
guyoppenheim.biz/wp-content/plugins/akismet/6974720271/53267548824646/,1
www.sjgames.com/killer/,0
paypalsecure.eu/~saasdde/konto/,1
darklight__1.tripod.com/assassinsinfraserburgh/,0
gamesmojo.com/wp-content/plugins/akismet/4712200430/336264262473734/,1
www.havencomm.com/~ccanary/,0
www.gaoxiaowo.com/image/index.htm?app=com-d3&us.battle.net/login/en/?ref=ydqyyrrus.battle.net/d3/en/index,1
www.freewebs.com/sjexecutioners/,0
www.gaoxiaowo.com/image/index.htm?ref=ydqyyrrus.battle.net/d3/en/index,1
www.ravensgard.org/gerekr/costume.html,0
jssgroups.com/wp-content/plugins/akismet/8628156064/336264262473734/,1
www.milieux.com/costume/,0
paypal.com.restore.engine1.verification.update.redirectcydvcmxkkdjf.zxwqiuahgpolicympzwqxyuir.premiumvoip.com.br/okmh/webscr22_files/pp.htm,1
www.paralada.org/Estonia_self/Estonia_htm/avatarprime.html,0
paypalsecure.eu/~saasdde/konfliktloesung/29567/index.php,1
games.groups.yahoo.com/group/larpa-costuming/,0
services.runescape.com-ssm-forum.cz.cc/m=weblogin.loginform.ws-mod=www&amp;ssl=1&amp;reauth=1&amp;dest=account_settings.ws.html,1
www.shades-of-night.com/painneck/blood.html,0
"'services.runescape.com-ssm-forum.cz.cc/sl=0-forums.ws.14,15,437,63859515.html'",1
realbeer.com/jjpalmer/HowtoChain.html,0
paypalsecure.eu/~saasdde/konfliktloesung/50432/index.php,1
www.shades-of-night.com/painneck/fangfile.html,0
stbgroup.co.uk/netwebgroups.php,1
www.personal.utulsa.edu/~marc-carlson/shoe/SHOEHOME.HTM,0
paypal.ravansazan.com/,1
www.larp.com/atlas/,0
choc.la/11hm,1
www.angelfire.com/ks/cybernationx/,0
paypalsecure.eu/~saasdde/konto/94136/index.php,1
www.rpg.net/larp/,0
services.runescape.com-ssl-forum.totalh.net/m=weblogin.loginform.ws-mod=www&amp;ssl=1&amp;reauth=1&amp;dest=account_settings.ws.html,1
www.sabledrake.com/magazine.htm,0
"'services.runescape.com-ssl-forum.totalh.net/sl=0-forums.ws.14,15,437,63859515.html'",1
www.sjgames.com/pyramid/,0
discoverfoundation.org/wp-content/controler/login/paypal.co.uk/index.htm,1
thestarport.com/xeno/aande.html,0
paypalsecure.eu/~saasdde/konfliktloesung/25013/index.php,1
seven.pairlist.net/mailman/listinfo/twilighttime/,0
paypalsecure.eu/~saasdde/konto/27444/index.php,1
www.firedrake.org/panurge/imaz.htm,0
eu.diablo.net.mx.ms-login.in/login.html?app=wam&amp;ref=www.worldofwarcraft.com/account/&amp;eor=0&amp;app=bam/,1
games.groups.yahoo.com/group/RPG_Player_Sanctuary/,0
ch-stucco.com/js/walls/ntasa/9f48cf86990f3f9be72310f4be3fcf97/polc.html?d80a13c0db1f8e263663d3faee8d9384d85353843a619606282818e091d034e5facf452586288d685e4180fc4b7e34e5facf452586288d685e4180fc4b7e,1
games.groups.yahoo.com/group/GreenRegent/,0
www.canaryrack.com/vodafone.co.uk/index.html,1
games.groups.yahoo.com/group/apalladiummegaverse/,0
update.paypal-com.service.cmd.activation.sucess.access00th9951221us651321.dogpetinsurance.org.uk/update/www.paypal.com/47b2a849cf01c380740b058660083f33/,1
games.groups.yahoo.com/group/RPG_Classified_ads/,0
ok.ddgo.asia/login/en/login.html,1
games.groups.yahoo.com/group/rpg-create/,0
'www.wzae.com.cn/js/?us.battle.net/login/en/ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;zwtbcphamp;app=com-d3',1
www.wizards.com/rpga/,0
rs.ddgo.asia/m=weblogin/index.htm,1
hem2.passagen.se/aod/,0
ok.ddgo.asia/login/en/index.htm,1
www.abdn.ac.uk/~src018/,0
